,Numerical,,Extra Notes
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image812.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image184.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1255.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1533.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1527.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1241.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image190.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image609.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1296.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image147.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image621.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image635.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image153.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1282.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1719.jpg,1,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1731.jpg,3,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1057.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image386.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image392.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1043.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1725.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image379.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image423.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image345.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1094.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1080.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image351.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image437.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image348.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1099.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image412.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image374.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image360.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image406.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1728.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1700.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1066.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1072.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1714.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image638.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image176.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image610.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image604.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image162.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image189.jpg,4,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1258.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image837.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image823.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1264.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1502.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1516.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1270.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image758.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image980.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1489.jpg,7,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image994.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image764.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image770.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image943.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image957.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1338.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1310.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1476.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1462.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1304.jpg,5,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1853.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image21.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image35.jpg,5,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image228.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1847.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image566.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image200.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image214.jpg,1,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image572.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image599.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1648.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1674.jpg,8,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1112.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1106.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1660.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1107.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1661.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1675.jpg,4,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1113.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1649.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image598.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image215.jpg,1,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image573.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image567.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image201.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image229.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image34.jpg,5,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1846.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1852.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image20.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1463.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1305.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1311.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1477.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image956.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1339.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image942.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image771.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image765.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image995.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1488.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image981.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image759.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1517.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1271.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1265.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1503.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image822.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1259.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image188.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image836.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image605.jpg,2,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image163.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image177.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image611.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image639.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1073.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1715.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1701.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1067.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1729.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image361.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image407.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image413.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image375.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1098.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image349.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image439.jpg,7,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image405.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image363.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image377.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image411.jpg,1,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1059.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image388.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1717.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1071.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1065.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1703.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1298.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image149.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image161.jpg,3,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image607.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image613.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image175.jpg,7,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image820.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1529.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image834.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1273.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1515.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image808.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1501.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1267.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image997.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image983.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image773.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image767.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image954.jpg,8,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1449.jpg,9,8,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image940.jpg,8,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image798.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1307.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1461.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image968.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1475.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1313.jpg,5,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1844.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image36.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image22.jpg,5,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1850.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1688.jpg,6,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image559.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image571.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image217.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image203.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image565.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1139.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1105.jpg,5,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1111.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1677.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1110.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1676.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1662.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1104.jpg,5,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1138.jpg,6,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image202.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image564.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image570.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image216.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image23.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image558.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1689.jpg,1,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1851.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1845.jpg,5,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image37.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1474.jpg,5,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1312.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1306.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image969.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1460.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image799.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image941.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1448.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image955.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image766.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image772.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image982.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image996.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1500.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image809.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1266.jpg,4,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1272.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1514.jpg,8,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image835.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1528.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image821.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image612.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image174.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image160.jpg,10,9,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image606.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image148.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1299.jpg,6,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1064.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1702.jpg,8,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1716.jpg,1,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1070.jpg,5,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image389.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1058.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image376.jpg,10,9,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image410.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image404.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image362.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image438.jpg,9,9,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image366.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image400.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image414.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image372.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image428.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1074.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1712.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1706.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1060.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image399.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1048.jpg,6,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image602.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image164.jpg,3,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image170.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image616.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image158.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1289.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1510.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image819.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1276.jpg,5,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1262.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1504.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image825.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1538.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image831.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image776.jpg,5,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image762.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image992.jpg,8,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image986.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1464.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1302.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1316.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image979.jpg,2,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1470.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image951.jpg,6,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image789.jpg,4,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1458.jpg,5,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image945.jpg,8,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image212.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image574.jpg,10,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image560.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image206.jpg,1,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image33.jpg,6,5,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image548.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1841.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1699.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1855.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image27.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1100.jpg,7,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1666.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1672.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1114.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1128.jpg,7,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1129.jpg,7,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1673.jpg,4,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1115.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1101.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1667.jpg,6,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1854.jpg,4,7,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image26.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image32.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1698.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1840.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image549.jpg,3,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image561.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image207.jpg,2,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image213.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image575.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image944.jpg,6,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1459.jpg,9,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image788.jpg,2,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image950.jpg,1,1,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1317.jpg,2,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1471.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image978.jpg,7,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1465.jpg,4,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1303.jpg,1,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image987.jpg,6,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image993.jpg,9,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image763.jpg,5,3,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image777.jpg,3,2,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image830.jpg,3,6,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image1539.jpg,4,4,
https://humor-dataset.s3.us-east-2.amazonaws.com/Renamed/image824.jpg,1,1,
